"","Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"287","Turkiye","TUR","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","171.4","166.3","161","155.7","150.6","145.9","141.5","137.5","133.7","130","126.4","122.8","119.3","115.8","112.2","108.5","104.9","101.1","97.3","93.5","89.7","85.8","82","78.2","74.6","71.1","67.7","64.5","61.3","58.4","55.5","52.8","50","47.3","44.7","42.2","39.8","37.4","35.2","33","30.9","29","27.1","25.3","23.6","22","20.5","19.2","17.9","16.6","15.5","14.5","13.6","12.7","11.9","11.1","10.5","9.8","9.2","8.6","8.1",""
"288","Turkiye","TUR","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","17.766","17.023","16.487","15.815","15.382","14.919","14.479","14.312","13.985","13.886","13.227","12.806","12.473","12.209","11.904","11.617","11.317","10.895","10.478","10.129","9.754","9.393","9","8.643","8.314","8.015","7.737","7.484","7.244","7.046","6.841","6.664","6.546","6.414","6.308","6.229","6.081","5.963","5.832","6.002","5.616","5.551","5.464","5.413","5.367","5.35","5.33","5.288","5.292","5.269","5.251","5.44","5.205","5.04","5.046","5.125","5.234","5.129","5.065","5.084","6.378",""
"289","Turkiye","TUR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","122.3536","121.4558","120.558","119.2826","118.0072","116.7318","115.4564","114.181","112.4402","110.6994","108.9586","107.2178","105.477","103.6678","101.8586","100.0494","98.2402","96.431","94.2926","92.1542","90.0158","87.8774","85.739","82.9658","80.1926","77.4194","74.6462","71.873","69.5516","67.2302","64.9088","62.5874","60.266","59.1488","58.0316","56.9144","55.7972","54.68","52.7966","50.9132","49.0298","47.1464","45.263","43.9132","42.5634","41.2136","39.8638","38.514","37.0598","35.6056","34.1514","32.6972","31.243","30.3062","29.3694","28.4326","27.4958","26.559","25.5558","24.5526","23.5494",""
"290","Turkiye","TUR","Prevalence of moderate or severe food insecurity in the population (%)","SN.ITK.MSFI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"291","Turkiye","TUR","Refugee population by country or territory of origin","SM.POP.REFG.OR","","","","","","","","","","","","","250","","","","","70","60","60","","","300","540","1040","810","850","1085","150","2764","5508","6452","10089","16767","28872","44866","50355","47339","45019","44012","47154","47085","193697","185086","174572","170557","227236","221937","214365","146378","146785","139763","135353","66558","63882","59545","57915","61383","68900","83239","93730","105019"
"292","Turkiye","TUR","Children in employment, wage workers, male (% of male children in employment, ages 7-14)","SL.WAG.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.87","","","","","","","","","","","","","","",""
"293","Turkiye","TUR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6899995803833","8.8269996643066","8.8219995498657","8.7840003967285","7.7699999809265","6.9039998054504","6.4629998207092","6.9219999313355","7.7309999465942","6.5859999656677","8.7340002059937","10.727999687195","10.71399974823","10.788000106812","10.451000213623","8.5860004425049","8.7700004577637","9.6099996566772","12.52799987793","10.362999916077","8.2629995346069","7.6180000305176","7.9140000343323","9.0129995346069","9.16100025177","9.5270004272461","9.3420000076294","9.4840002059937","12.3109998703","12.293999671936","12.3140001297"
"294","Turkiye","TUR","Share of youth not in education, employment or training, total (% of youth population)","SL.UEM.NEET.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.650001525879","40.430000305176","41.139999389648","41.400001525879","42.560001373291","42.560001373291","38.54999923706","39.220001220703","37.020000457764","34.939998626709","32.290000915527","29.559999465942","28.719999313354","25.530000686646","24.790000915527","23.889999389648","23.950000762939","24.180000305176","24.409999847412","26.020000457764","28.319999694824","24.75"
"295","Turkiye","TUR","Unemployment with intermediate education, male (% of male labor force with intermediate education)","SL.UEM.INTM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9300003051758","11.369999885559","12.050000190735","10.689999580383","12.590000152588","11.050000190735","9.0100002288818","9.1000003814697","9.3999996185303","12.539999961853","10.520000457764","8.079999923706","7.4000000953674","7.4699997901917","8.6300001144409","8.5500001907349","9.5299997329712","9.4899997711182","9.1599998474121","12.329999923706","12.569999694824","10.930000305176"
"296","Turkiye","TUR","Unemployment with basic education, female (% of female labor force with basic education)","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4200000762939","6.3600001335144","6.8699998855591","7.6799998283386","7.6500000953674","8.579999923706","7.460000038147","6.8499999046326","7.9800000190735","10.35000038147","9.4799995422363","7.8400001525879","7.3400001525879","8.6000003814697","9.5699996948242","10.319999694824","11.199999809265","10.64999961853","11.060000419617","13.560000419617","11.710000038147","11.369999885559"
