"","Country Name","Country Code","Indicator Name","Indicator Code","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"220","Suriname","SUR","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2670645845.5494","2835710459.4852","2915680529.7356","2758258250.4105","2928299161.3342","2998165491.3462","3072376075.0842","3251912220.7146","3371765043.3977","3329414872.6117","3451176174.0014","3450258372.4499","3866234859.2518","4194484935.4784","4656956431.2961","5104601419.4395","5553074242.7656","6116274441.3603","6535134310.0683","6744679856.8514","6998483891.9001","7287563034.4965","8213418033.8223","8968094623.7797","9422022464.705","9597775254.1477","8081836080.838","9286627960.5368","10121837567.149","10358267786.145","8245460349.9493","8634566184.0662"
"221","Slovak Republic","SVK","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","46870389583.441","50972182529.215","54419462409.279","57371977058.797","57567171514.909","61061047417.858","66666820465.895","71403065665.998","72529314940.654","78668338388.061","87124402574.75","98806753023.823","110906434533.25","125448397000.54","123663135252.14","133553994733.97","136245920771.24","142964385521.92","150000458132.77","154984201049.83","158538993140.04","156717379380.52","160547089361.06","167694901720.72","171320140150.53","169249924713.07","176738212279.46"
"222","Slovenia","SVN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","27237934167.236","28520849872.023","30337080623.403","31768787564.767","33848076522.204","35716190194.045","37715130724.087","40019698741.269","41686075299.684","44818871755.05","47268194743.786","50969963079.174","54361044791.51","58273321247.292","55236430901.942","56250509484.245","58585332628.171","58814142549.436","60918129358.222","63069203941.56","63252908627.276","68303102029.783","74079091605.878","79600078927.154","83650603107.411","82886674831.424","90737347862.981"
"223","Sweden","SWE","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","170436248862.2","173020263039.66","172730369584","172167275338.19","185761313973.67","198149546270.64","205922671547.08","213714325647.87","224236293903.76","242951998194.69","262936025766.21","266438038906.77","276807254992.88","289807076398.94","306228665022","313423457846.89","351500928336.3","385412426230.5","402088350522.49","383322977317.69","406738032905.98","430123918452.67","442391061204.64","454602118873.68","467164180301.64","485011660326.87","503311160695.97","531544476786.52","555321236547.17","577680196851.18","590201101272.41","636300784959.85"
"224","Eswatini","SWZ","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","3043565783.2031","3224335150.9989","3418616100.7786","3508354115.1474","3502900486.772","3972909565.4026","4341468328.2302","4545132895.7829","4522311762.9012","4815201286.7746","4835544007.9842","5225310822.3389","5206397958.6812","5397562735.9672","5860596718.0029","6760034385.6459","7023595879.0745","7590309945.2354","7695967645.3052","7712694593.9977","7854478212.359","8114103567.8447","8346171990.2146","9058385441.9899","9226708730.1203","9347907543.5675","9176866992.0629","8823555611.3779","9229312651.4875","9318917144.308","9307997862.5215","10668146999.684"
"225","Sint Maarten (Dutch part)","SXM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","1076035635.1777","1122437299.4222","1220447328.0199","1127057359.8711","1193140134.133","1446529203.7897","1472416197.6496","1527597323.9219","1504505116.0696","1438643433.3734","","",""
"226","Seychelles","SYC","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","600313518.60435","642276611.81619","709327262.18573","769989284.69446","792093196.99993","777201789.92018","837914712.11031","962295651.86975","1041223203.9151","1069596373.1136","1097038343.4314","1123353174.4822","1072154272.8586","1070652791.3315","1150134641.0595","1292295966.3154","1456772462.4892","1522646913.881","1498356510.8119","1517230725.7585","1643408903.4208","1783917672.5384","1787460941.9369","1887126287.3687","2089530438.3232","2138975665.1278","2311733780.495","2461135903.2341","2633731706.5235","2796639053.4216","2642238798.2221","2958233676.6904"
"227","Syrian Arab Republic","SYR","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"228","Turks and Caicos Islands","TCA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","780611455.87236","868617176.0856","966031981.01113","988171092.87802","1054953936.4075","1126443661.0392","834889338.16715","927241658.70225"
"229","Chad","TCD","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","4119052812.367","4661790369.8466","5163602005.7335","4332215531.5393","4972752328.2913","5155248710.6829","5351461038.0144","5727133157.0833","6256382606.5619","6297173581.7932","6312312698.4173","7203023006.4155","7806188192.4184","7894652187.7109","10954453969.808","13207587568.753","13557476563.637","14799621692.259","15149189551.891","18140049198.827","21026365631.712","21644734483.335","21591587636.498","19796873664.805","21921934523.235","24904346467.797","23791406629.63","23520168178.823","24615888990.43","25849639576.324","24272722517.934","25993258124.47"
"230","East Asia & Pacific (IDA & IBRD countries)","TEA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2294922586538.7","2554165722476","2882854024428.3","3252480837198.2","3680474613706.4","4085533059488","4530092445322.4","4922867175993.1","4999648532991.3","5355062766730.8","5882021542637.9","6424314283140.3","7045642280776.6","7804209666235.1","8720945096491.4","9808892395137.7","11223678210994","12929171652553","14307250320332","15391695548897","17041501007082","18784766284346","20588225566027","21820990721182","23174714408612","23895580510127","25138814269905","26784469583183","29121158745417","31378041876439","31908369297833","35368783850039"
"231","Europe & Central Asia (IDA & IBRD countries)","TEC","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2912788788043.8","2855636741986.7","2669553165762.4","2616821371922.3","2432473556494.9","2471639003283.2","2529868248901","2641559621464.1","2468070355311.2","2553403360126.8","2824340177134.7","2995360720750.2","3205976495855.4","3486025693258.7","3892107345602.5","4321815713193","5088931748492.5","5688334737313.3","6504013586977.3","6350674571043.1","6831575250152.7","7540674640389.4","8025260965910.4","8615392855423.5","8868045657714.3","8872346114091.9","9132455373105.3","9763101028360.8","10472496497520","10792536469041","10898370474362","11947456292267"
"232","Togo","TGO","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","4165265967.6422","4274428377.9433","4207247477.695","3642740687.5203","4177523693.1611","4665220198.9887","5233491365.1651","6083352310.2522","6030960462.5588","6221882943.4295","6336830052.3254","6531250532.6207","6923538862.3278","7544028107.2095","7649046705.8045","7517558817.1538","7951063692.3351","8098576448.7202","8633193263.6475","9162134680.4643","9829016259.2353","11211787972.912","11186946368.27","11974721282.635","12841834323.362","14099817102.578","14782074040.097","15503294550.415","16695840162.319","17928527580.16","18446737844.925","20233312944.696"
"233","Thailand","THA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","248952566064.68","277552237441.64","307678357959.32","329278729811.13","362827164944.27","399903165791.69","427673638937.95","421066825416.63","389645529130.64","416708151667.67","450159524202.04","472148769887.01","505227662645.98","548965599952.19","597546308079.33","641156751077.72","699341325027.4","759751788274.69","785699069829.51","786436832216.09","849612883329.73","890774204971.96","962565591015.47","982839168917.54","1004937827301.5","1031140794620.1","1092206862235.6","1151820944657.2","1224454304990.4","1288281165467.4","1241048248487.7","1297090858265.5"
"234","Tajikistan","TJK","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","13942341563.146","13390455920.581","9723884661.3809","8323739615.7061","5755886742.4382","5745790776.7804","4702859816.9357","5113642666.0428","5449055254.3904","5717832053.5999","6237636650.6123","6953402898.1786","7932949451.6368","8872316221.3227","10232911595.715","13325769862.876","15620395792.076","17984708078.315","20037704177.275","19444731466.816","21653486077.424","24502585880.938","27649805633.739","32099463306.201","33792660554.734","31549266606.627","31190408619.886","33106245229.314","36848065725.041","40367715126.893","43005605913.125","50515323426.785"
"235","Turkmenistan","TKM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","17906350972.683","15384512903.198","14332939125.406","15563476281.835","14227482624.022","15233867446.532","17858061446.06","18586983755.296","20157529288.6","20496346465.172","21803917776.67","23414668603.199","25805435128.512","29790477975.271","35142048447.591","40024737819.575","42357872179.915","45727936308.379","52789503109.121","57503025651.631","62407231340.925","67102532122.382","71735322172.81","76445710804.709","78393490626.972","85178657207.701","92705238126.726","",""
"236","Latin America & the Caribbean (IDA & IBRD countries)","TLA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2550086858176.2","2749223763684.5","2902408773354.6","3038720924975.3","3238911168855.2","3369432190807.8","3564280477755.6","3818342085402.5","3946731920136","3989135889019.6","4228723154810.5","4347711698440.9","4413940110042.1","4587553744940.9","4962630825760.7","5350355592239.1","5940679341537.7","6469392312010.6","6888709191062.9","6848562621053.6","7339418443530.1","7909509676053.3","8179843832206.5","8578351962483.8","8856395092142.8","8852461772426.1","9080734354387.7","9550882210066.8","9879425050685.6","10093569960233","9661822365884.5","10647921185663"
"237","Timor-Leste","TLS","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","1551495133.9866","1742630390.3192","2015056347.7709","1677194867.9877","1979615728.2074","2486978843.5791","3855425936.492","5525237192.5743","8700378276.6585","6653352942.6626","7995276520.1069","10078386101.604","9889288841.7247","8520022011.8189","7368658274.3923","6103113052.0765","5158344930.3117","5546843148.7337","5692002194.6206","6706078679.5963","7363765850.3913","3807947796.9846"
"238","Middle East & North Africa (IDA & IBRD countries)","TMN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","1041122731828.4","1153515057775","1239462994944.6","1291311344519.7","1333341185326.2","1396450994694.1","1511718632975.9","1597465672804.1","1728288269847.2","1833508590024.2","2003207889139.6","2119732780598.1","2219207725456.9","2305905819392.7","2552386509456.7","2718046151209.9","2976377120315.9","3277173033825.8","3469464462908.7","3556426212231.8","3766138399718","3820511041075.7","3968846430108.2","3980836381878","3957853326180.3","3792121309671.2","3897416543405.5","4070787027669.3","4228068401371","4331987654206","4300872717646.9","4687105435378.9"
"239","Tonga","TON","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","216790386.40083","236571315.89858","241040486.30575","255154314.34645","283665408.31358","302818334.50316","315457531.14969","325124310.41007","342668451.4497","357370689.87588","361622227.36743","380240692.33156","410888878.14189","422652886.52712","425955890.39642","434237918.08078","455998842.21557","468636440.26033","500892956.54065","484716108.60852","495058194.08483","537942935.82851","552761614.87539","561804187.76555","573717401.11735","588033122.26691","629815341.01898","685744174.00791","718527370.06562","749929222.53993","765885503.37137","755376498.47872"
"240","South Asia (IDA & IBRD)","TSA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","1439200410342.5","1515725885099.6","1640433851023.8","1753135240291.5","1898528396823.4","2073521846361.3","2256919534756.1","2381696320238.7","2539976941951.2","2775781682368.3","2947686388299.7","3152385880778.6","3322692808063.7","3635096473804.1","4019196559773.1","4457523293291.8","4947099459692.3","5460950838939.5","5739539091419","6173487390202","6694479911786.1","7193677503931.8","7837082916619.2","8257078982270.1","8676785384032.6","9162979081303.7","9771033116000.7","10514025918182","11452941999046","12117494039580","11598466305666","13037231104886"
"241","Sub-Saharan Africa (IDA & IBRD countries)","TSS","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","866435675081.8","908029510582.71","910619599695.69","934834416794.31","968860022357.02","1039355324872","1102118357754.1","1174376320390.6","1213026797165","1262824242947","1316481007398","1412057919558.3","1524762565488.8","1619562912436.9","1769750788778.5","1940130793014.1","2161633343557.7","2335966650807.9","2496092603319.3","2595895212054.8","2767888680809","2953357083319.4","3049476596686.5","3252708341114.4","3540139461677.2","3647391310772.8","3787711681295.1","3912328993893.2","4104426372177.9","4310277314540.6","4286878119776","4641386213979.9"
"242","Trinidad and Tobago","TTO","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","7937229847.6883","8415190667.5882","9485053230.6193","9777350731.1886","10192112018.823","10921272426.308","11708305912.714","13126928524.451","14506423897.54","15853272795.438","16993546388.467","18413837917.684","20353802724.084","23578050186.371","26978737731.838","28952201695.735","33700937292.984","36535998565.862","38528176947.552","36723522030.75","38575620549.314","36695932591.946","38957997628.732","40277583682.388","40679223820.044","40029117862.568","37465422736.597","38839769963.457","38207439802.708","39067935998.954","35578800248.669","38469138892.819"
"243","Tunisia","TUN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","30558542485.98","32551932975.145","35752625893.967","36852506815.636","39063501004.235","41164439352.612","44693754298.016","48175416614.194","51261565627.6","55165238576.713","58753368532.322","62436975891.429","64270951028.19","68851330517.744","74963610647.618","79166554903.241","86362089314.124","94073188794.431","99585626250.372","103981568732.81","108536994658.58","108506651045.14","111717263320.37","112967779635.07","117835570030.5","117904107351.28","121591546576.6","125425319932.65","131693100892.95","135560676129.52","124347138761.26","133809569774.66"
"244","Turkiye","TUR","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","454489662795.12","473785618106.61","513992961001.92","568937922921.35","545481517495.34","599639657570.11","653719995787.74","714035128518.55","552225777515.68","538991785814.27","600050016688.56","580956689819.33","600837440274.94","629738472138.88","725670982222.32","806457795154.26","935142717850.33","1033155545166.3","1128303932678.8","1099351819643","1258135498294.6","1441544679333.8","1539087084255","1688340443653.8","1844207237728.4","1999739164025.7","2094055573658.5","2234852460801.4","2266985792871.5","2200623294139.9","2267659667260.3","2567473035256"
"245","Tuvalu","TUV","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","45811849.685048","56990726.270419","40676062.386161","44949724.939261","44706682.481988","45530114.811571","53926708.88838","53627448.807488","54656008.544602","50074481.824233","50859234.01435","44311196.532413","55489699.382557","48739778.004676","63734094.596008","63899190.530259","63188047.04749","68849874.596681","73310060.970159","75654560.160625","80759192.513109"
"246","Tanzania","TZA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","22781036781.998","24148076258.53","24785697205.082","25717712207.682","26762583864.257","28487973196.059","30615911024.621","32135753233.33","33788709800.304","35934898396.591","38353871650.322","41015024263.223","45373311599.156","49063408914.85","54105854802.218","59639584382.715","66702423810.951","72286171023.206","77993355547.128","82713511642.795","88310020399.294","97002460506.081","94529738517.387","101725607977.68","107031002998.6","115147236431.22","124836678462.57","131217326623.38","142951050296.52","158090142161.29","160993978158.26","174485595329.75"
"247","Uganda","UGA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","11568979366.905","12627397554.003","13248772135.687","14833350963.227","16119007563.641","18413172968.518","20483292975.365","21966385384.331","23322677659.744","25539726527.129","26688015523.874","28460693338.007","31611638583.477","34342397048.736","37516397573.348","41080720137.887","47049184547.169","52573873295.595","58286886293.779","62341532650.622","66614102246.869","74468592859.386","68126892521.025","70302250671.616","75321006669.928","79794449795.695","81510174709.673","83396719985.767","86389250632.95","91011565430.17","93193836842.082","97963631678.38"
"248","Ukraine","UKR","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","404380138198.7","381190179132.5","343309831865.15","294548937574.86","235462607993.15","210566750040.3","192767588206.07","190203862098.03","187169533934.48","188127467539.02","196199673457.92","221416639063.41","237045895761.15","265307945727.87","305493612942.72","324281515178.17","357116751794.51","400020305816.22","413752309595.28","351979442975.06","378049961958.93","401845866680.09","437679568682.99","498056033904.97","456705360942.42","453680175666.24","480655522169.11","511217276081.94","539133206207.03","567846433532.87","558272943072.81","573525550840.32"
"249","Upper middle income","UMC","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","6114186814456.6","6485672254608.1","6777647212341.1","7213651333726.5","7613237731472.7","8058590011164.5","8635206715795.9","9287326491528.8","9448794020320.8","9934889549437.2","10878462537063","11534217821616","12291540225068","13291157983194","14800706103953","16438804341709","18881704670681","21323986357371","23597994014664","24392590255063","26680069631146","29218987416725","31452181913269","33323523237864","34913135727201","35314432647188","36633081242452","38938437281525","41731461266113","43982753777705","44174900794130","49097176357091"
"250","Uruguay","URY","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","19173327822.521","20779090738.199","23059488732.402","24273964960.602","26543353418.432","26773847706.287","28836659319.835","32001303212.299","33814649048.986","33842893664.362","33906875358.753","33326053509.778","31509136531.217","30894584187.019","33226385519.684","37378438021.833","40378968936.232","44190764440.928","47888652253.265","50089138993.778","54392072498.657","58589197626.366","56852410740.55","61385818213.561","63865292741.846","65812871477.599","73313363121.518","74698086384.82","76771126863.42","79082601187.797","74668439553.414","78647491573.745"
"251","United States","USA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","5902290000000","6096750000000","6435469000000","6733768000000","7170251000000","7574691000000","8045907000000","8589268000000","9135464000000","9690388000000","10383667000000","10746067000000","11052223000000","11534846000000","12317643000000","13166516000000","14066382000000","14550103000000","14718111000000","14426269000000","15172073000000","15849978000000","16675595000000","17188331000000","18043094000000","18660910000000","19020479000000","19893073000000","20946778000000","21708650000000","21286637000000","23393116832631"
"252","Uzbekistan","UZB","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","50683627335.113","50776963334.664","49181890888.779","49797967996.97","51442006452.708","54705882724.235","57981245195.006","61147283150.002","64557094315.698","68624937389.592","72672083251.579","77501739342.093","86107396124.73","95192827566.465","105101693799.86","123386896239.49","139155898213.81","147063406225.9","158919215600.78","174714953015.24","182611507382.54","193795439652.22","202521833728.34","212542989616.39","218609964317.94","225889693619.78","245847784487.72","260330545041.88","264327906155.9","297529096398.93"
"253","St. Vincent and the Grenadines","VCT","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","421435901.90794","441301897.58513","487977377.41871","521377214.9805","520738116.33843","573899477.82304","597777231.97315","623163451.82879","655672389.62473","673176362.71965","703582354.31137","739369192.70447","790647313.46033","850141450.19977","901878370.56671","956229961.35241","1067691527.6004","1144266752.1648","1172349475.0869","1179170683.8977","1141354794.5535","1156723256.6385","1188381830.1851","1250490057.15","1253780709.2142","1292441903.4333","1424634121.6249","1432930046.3073","1517475976.6541","1539050813.7836","1479054512.439","1561414974.4071"
"254","Venezuela, RB","VEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","185286711981.19","211202173646.61","225002957726.99","231050020882.33","229569703005.93","245439453568.1","249605411647.45","268911265179.13","273122231913.38","263748477831.55","280536746831.33","295206724163.78","269623209646.25","254519413450.81","307599608041.8","355723801300.6","406850018364.29","461741852867.68","491315697229.26","473744694391.92","470272931256.65","493557717634.18","","","","","","","","","",""
"255","British Virgin Islands","VGB","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"256","Virgin Islands (U.S.)","VIR","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"257","Vietnam","VNM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","75259994808.692","83152688526.669","93853862066.81","103502278956.37","116252896083.81","132559457105.87","146685029592.54","160449488361.31","170698975368.42","182027493092.93","199389505460.48","216670872395.57","233422279646.01","254521461833.32","280415621594.96","311129979925.23","342252512498.97","374584618899.32","402828067046.29","422703234612.5","456627025199.28","497552154232.62","550299080607.8","586178170078.54","635581021807.56","664721542586.76","728466205199.11","799648198230.87","888671641704.29","971933374104.34","1019811658289.4","1079770088143.5"
"258","Vanuatu","VUT","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","245064817.06853","230693381.83418","235599180.8244","243240026.05318","265136022.62329","277775175.67429","298571882.77128","322541368.38743","361022711.4921","372120214.93462","391317341.571","399589494.36189","373626619.57001","396565877.86685","421000785.23045","450214138.02415","514191804.12237","542060905.3646","610440646.94434","611669964.47679","630275190.52202","668614871.78344","664756175.90278","720803973.03647","769565517.03455","781705766.9819","830238932.02634","882080382.80258","953843042.23674","1056155544.9727","1024461876.3712","1070732395.3458"
"259","World","WLD","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","29051470800739","30691089947678","32114463527517","33506801395832","35321903309778","37287040142685","39554152171365","41890710849084","43326791310059","45433648242913","48872891053665","51294347262587","53662811372147","56672788739788","61300139470010","66018347896714","72616959332403","78476251309672","82879054120976","83553753829312","89164247577621","95080046880549","1.0028432457564E+14","1.0495501209761E+14","1.0927231690758E+14","1.114921219284E+14","1.1573878708895E+14","1.221052873355E+14","1.2938341756601E+14","1.3485382721316E+14","1.3325801569621E+14","1.4599881556336E+14"
"260","Samoa","WSM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","256647174.78452","256342341.80499","","","","","","","","","","","609194559.80492","651749681.14198","692613969.0953","758910182.43736","801427127.50959","832302119.23346","879249193.29742","894417411.40523","979703816.71274","1029666341.525","1012716381.5922","1031839441.9913","1054839275.0395","1126639460.5877","1225855629.093","1257429345.6673","1274512186.3019","1346549777.8658","1326045091.1742","1305779261.1387"
"261","Kosovo","XKX","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","11967550450.079","12297152555.423","13053427772.178","14275507082.981","14992886391.942","15607262099.387","16014472676.242","17005558956.092","18008772500.666","19065769856.145","20125122727.982","21582207329.905","20705281720.874","23761889833.836"
"262","Yemen, Rep.","YEM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","24043332687.494","25709265229.912","28744083549.97","30742705248.791","33502681120.668","35241751070.303","35813305343.103","38252937399.382","42502574178.977","43091828120.815","47353647467.415","50813207172.197","53263895530.625","55701176232.642","58821243873.13","64106523132.136","70568799824.565","75086910503.785","78573107595.569","84303257410.765","90710672122.982","79742575752.667","81652538392.256","88588684668.563","","","","","","","",""
"263","South Africa","ZAF","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","251232782595.22","259769206822.74","260989209889.81","270992678681.2","286309087420.62","301079179796.87","319018919127.93","332958131892.66","337832435798.57","350637642854.15","373741836844.98","389801119697.22","413053924512.15","432834791125.31","467809549732.87","507809327335.71","552928701696.48","590750377588.72","621958344648.53","621510984850.46","648506796343.6","680230630915.23","680727254309.9","712857594431.25","723516271348.34","741514470950.21","752967564963.16","768262732572.04","798422199791.97","817691846472.91","781611710891.74","851942107658.81"
"264","Zambia","ZMB","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","10837413937.993","10851406130.519","11085913155.563","12405490123.902","11743896487.71","12351823668.229","13450045915.69","14188528516.185","14222017423.482","15331531728.507","16371894317.772","17687460524.441","18858562550.939","20709284241.054","21942432508.021","23963689063.611","26200399241.667","28569455268.992","32501685763.142","37693437337.683","40347137350.246","44313413076.589","48670115552.996","51230925385.501","53398105822.356","53416507706.829","53992049816.725","56131829918.073","61597343917.775","63480300316.604","61773114087.655","63236207901.991"
"265","Zimbabwe","ZWE","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","15836648538.131","16935104889.304","15278756605.12","16098705160.459","17508893923.912","17646399662.82","20689484871.945","20542078283.581","19991523948.29","21021909001.998","20605204744.428","21967424726.292","20968973567.636","18115604168.156","16628036059.184","16263785263.511","15378279690.885","14312403414.363","9818536171.4123","17179075424.734","21303117822.324","24052481305.215","27757847991.74","30838319644.875","31498177185.543","32643690913.832","34496858285.86","30501640058.733","36210259974.785","34703951287.677","32164467649.003","36248332029.977"
